,Unnamed: 0,Unnamed: 0.1,user_ids,company_name,all_text,assist,balance_sc,benefit_sc,ca,contract,culture_sc,data,engineer,former_current,front,lead,management_sc,month_1,month_10,month_11,month_12,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,ny,other_states,overall_sc,research,security_sc,speacialist,support,test,wa,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,permanent,text_neg_score,text_neu_score,text_pos_score,num_neg_score,num_neu_score,num_pos_score,final_cul_sc
1584,2203,713,cmp-review-2ffee97e3cf555ea,Apple,"Work as Genius is work in a fast paced constantly changing environment. We repair relationships with customers and the brand we don't just fix their devices. The work is rewarding and the pay is very competitive for the retail sector.Amazing workplace, a company I can believe in, and teams I can work with.",0,5,5,1.0,0,5,0,0,0.0,0,0,5,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,5,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,0.027,0.871,0.102,0.0,0.0,1.0,0.5375000000000001
1585,2204,715,cmp-review-3ce53d72bdde5257,Apple,"Placed, cancelled, edited, and/or provided information about orders for the customer calling in. Learned nothing after it became part of Best Buy. Management was fair and understanding. Coworkers easy to get along with. Blame by upset customers always went toward you no matter how hard you try to satisfy. Management tried to keep things enjoyable.Interesting office environment",0,3,3,0.0,0,3,0,0,1.0,0,1,4,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,1,3,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,0.149,0.661,0.19,0.0,1.0,0.0,0.020500000000000004
1586,2205,716,cmp-review-91dba3ca5b855c14,Apple,Apple is fun and a learning experience. The culture there is so different from any other job I'v ever had. Everyone is willing to help. The customer journey is always most important.Different and Fun!,0,0,0,0.0,0,0,0,0,1.0,0,0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,1,5,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,0.0,0.753,0.247,0.0,0.0,0.0,0.1235
1587,2206,718,cmp-review-2076e8d4f178abac,Apple,"Apple was a great place to work overall in terms of the people and the environment. Every person was quite easy to get along with and relate with. Every day the job consisted of assisting customers over the phone to get their iPads, iPods, or iPhones working to their satisfaction. This, to me personally, was the hardest part of the job as being on the phone for 8+ hours a day really tended to wear me down. The most enjoyable aspect of the job was simply being able to surround myself with great people that were friendly and incredibly helpful when assistance was needed.

I learned a great deal from my experience at Apple about how to better empathize and align with the customers I was dealing with day in and day out. As a tier 2 advisor I also learned a good amount about proper time management as I would not only take calls, but also perform callbacks when necessary and have discussions with the engineering department as well as some others to get the needed resolutions.Great coworkers and management staff.",0,3,5,0.0,0,5,0,0,1.0,0,0,4,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,1,4,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,0.0,0.873,0.127,0.0,0.0,1.0,0.5635
1588,2207,719,cmp-review-21a5c684d9f96c44,Apple,"Very energetic work environment, Great business to work for. Leader and management employee friendly. Great pay and benefits package. Location access very good. Promote from within.Energetic and fun atmosphere",1,5,5,0.0,0,5,0,1,1.0,0,0,5,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,1,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,0.029,0.417,0.554,0.0,0.0,1.0,0.7625000000000001
1589,2208,720,cmp-review-494b704e64d59958,Apple,"Great coworkers, lots of education and development, supportive managers. Easy to stay busy all the time. Great benefits.Fun, Supportive, Development focused environment.",0,5,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1.0,0,5,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,0.0,0.469,0.531,0.0,0.0,0.0,0.2655
1590,2209,723,cmp-review-e33cf14f6e900910,Apple,"I have nothing but great things to say about Apple as a company.

Great Pay
Great People
Great Training
Hardest part of the job is working form home and never really getting away from workGreat Company",0,5,5,1.0,0,5,0,0,0.0,0,0,5,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,0.116,0.558,0.326,0.0,0.0,1.0,0.605
1591,2210,725,cmp-review-42a6f5ed9582b599,Apple,"A fun place to work especially if youre a student. Room to grow is minimal, but overall the atmosphere is good. They care about their people, for the most part.Fun place to work",0,5,5,1.0,1,5,0,0,1.0,1,0,5,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,0.0,0.731,0.269,0.0,0.0,1.0,0.6345000000000001
1592,2211,726,cmp-review-18f7cd4056b28e53,Apple,The communication between management and non-management employees is moor than adequate. There is training almost weekly in order to stay abrupt with the ever changing tech market.Great company to work for.,0,5,4,0.0,0,5,0,0,1.0,1,0,5,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,1,5,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,0.0,0.94,0.06,0.0,0.0,1.0,0.53
1593,2212,727,cmp-review-64dadb5909b5a5af,Apple,"Very great co workers, Team work is a normal routine, balance in everything, Great Management, Solid learning curve.Great Facilitie and Modern BuildingsFun and easy environment",1,5,2,0.0,0,5,0,1,1.0,0,0,4,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,1,5,0,4,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,0.0,0.606,0.394,0.0,0.0,1.0,0.6970000000000001
1594,2213,728,cmp-review-e8a2b0b525dc8869,Apple,"Apple Inc. is a fantastic organization to work with. A typical day includes multiple opportunities to reflect and provide feedback amongst management and peers. Customers are truly grateful for the help they get and are always eager to learn more, which pushes you to constantly search deeper for answers to the many situations you may encounter. The coworkers are extremely supportive of each other and constantly strive to make each other the best specialist we can be. The most difficult part of the job is the ambiguity, and not knowing exactly what is coming next, but for obvious reasons. The most enjoyable part of the job is the networking possibilities and sharing the collective knowledge amongst so many talented individuals all working towards a common goal.A constant learning environment with exceptional peers to learn from.",0,4,2,1.0,0,5,0,0,0.0,0,0,4,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,5,0,3,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,0.013,0.796,0.191,0.0,0.0,1.0,0.5890000000000001
1595,2214,729,cmp-review-54c315b30c7d5d18,Apple,"A successful IT company needs to evolve quickly and respond to customer and employee feedback and this is exactly what Apple has succeeded in doing. The most difficult part of the job is dealing with high customer expectations with low pay. Changes are frequent and with little time to read and update, emails are overwhelming. Expectations for retail employees are equal to corporate, however with retail employees serving customers throughout the day the expectations are not equitable. All employees no matter what education level or age are all treated the same. This model creates equity as well as a lack of respect for experienced workers with years of life experience. Healthcare benefits are excellent as well as discounts from network providers. Feedback needs more training and is a crucial part of the work culture. Customer feedback is at times not related to job performance but extraneous circumstances, yet critical to upward mobility. Recognition given to workers on number basis only.Low pay, fast paced, great benefits, high product knowledge, high stress job",0,3,2,0.0,0,3,0,0,0.0,0,0,3,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,1,2,0,3,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,0.085,0.775,0.14,0.0,1.0,0.0,0.027500000000000004
1596,2215,730,cmp-review-9f2731d52b2d2207,Apple,A typical day at work for me is exciting and very diverse when it comes to other employees. I get to speak with all types of cultures which to me is very entertaining. I have a great rapport with my managers and coworkers. The hardest part of my job is not being there and the most enjoyable parts of my job is pleasing my customers and knowing that I solved their issue.Work ethics,0,4,4,0.0,0,4,0,0,0.0,0,1,4,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,1,4,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,0.0,0.761,0.239,0.0,0.5,0.5,0.3695
1597,2216,731,cmp-review-e873a11f7ab563ca,Apple,"Apple is great, a chance you should not pass up. The training they give you is great and their relaxed nature makes working for them easy. You may have a challenge dealing with customers depending on your patience level. For the most part, things are good. The company is great.Great place to work.",0,4,5,0.0,0,5,0,0,0.0,0,0,4,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,1,5,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,0.0,0.682,0.318,0.0,0.0,1.0,0.659
1598,2217,732,cmp-review-754018072cdba46b,Apple,"Great place to work and many opportunities to advance your career. If you have a chance to work in this role, GO FOR IT! Great colleagues and a fantastic work culture.Fantastic",0,5,5,1.0,0,1,0,0,0.0,0,1,1,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,5,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,0.0,0.59,0.41,1.0,0.0,0.0,-0.29500000000000004
1599,2218,734,cmp-review-af387564dfd36373,Apple,"this is seriously one of the best companies iv ever worked for! Amanzing customers. I've learned how to be a better person. I've also learned how to deal and react to all customers.
management is the best.
amazing coworkers. hardest part of my job would be the rude customers. enjoyable would be being apart of enriching customers lives,fun amazing place to work",0,5,5,0.0,0,5,0,0,0.0,0,0,5,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,1,5,0,5,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,0.059,0.664,0.277,0.0,0.0,1.0,0.6090000000000001
1600,2219,735,cmp-review-4cd83b1ded20223d,Apple,"A typical day at work is awesome...You have so much support by your side. It goes by so fast. Our team is one of a kind..You forget you are even working. I learned so much ...From 6 weeks of training in retail, sales, and service, they dont leave you hanging. The co-workers and friendly and everyone is up beat. I love it. The hardest part can be dealing with angry customers if you dont know how to handle it. The schedule is also like in between hours. Well mine are and you have to work at leas one weekend day.Fun ..Non scripted and professional",0,5,5,0.0,0,5,0,0,0.0,1,0,5,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,1,5,0,5,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,0.046,0.81,0.144,0.0,0.0,1.0,0.5489999999999999
1601,2220,736,cmp-review-931f2d70c20ff45a,Apple,"Great place to work part time, but there is little to no real advancement despite proving yourself. All of the people you work with are awesome and there is no competition among peers.Cool place to work but no real progression",0,5,3,0.0,0,5,0,0,0.0,0,0,4,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0.0,1,4,0,4,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,0.142,0.695,0.163,0.0,0.0,1.0,0.5105000000000001
1602,2221,738,cmp-review-e02d6547b70c3a8f,Apple,Great opportunity to work with different Project managers and cross functional teams with in finance and operational excellence. fun environment with great people.good place to work,0,5,5,1.0,0,5,0,0,0.0,0,0,5,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,5,0,5,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,0.0,0.533,0.467,0.0,0.0,1.0,0.7335
1603,2222,740,cmp-review-20f551c0c235e33f,Apple,"Apple is truly the best place to be. Great work-life balance, great management, and great culture. My experience at Apple in one word: magicalThe best place to be",0,5,4,1.0,0,5,0,0,1.0,0,0,5,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,0.0,0.482,0.518,0.0,0.0,1.0,0.759
1604,2223,743,cmp-review-9982b376ad05f396,Apple,Culture is great. Pay is pretty low. The opportunity to advance is great. Co workers are a true team. You need a lot of energy to work there.Apple Life,0,5,1,0.0,0,5,0,0,1.0,0,0,4,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,4,0,4,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,0.084,0.457,0.459,0.0,0.0,1.0,0.6875
1605,2224,744,cmp-review-3699106dd3ca9ed8,Apple,"At Apple no day will ever be the same. It is a dynamic, constantly changing and evolving environment with extremely high expectations for the employees and the quality of the support and solutions we provide to our customers. After 8.5 years with Apple I still learn something new every day. We spend a lot of time selecting the best people, and when you have talented and highky skilled employees in a very competitive environment it can be a challenge to keep them motivated when opportunities for advancement within retail are limited. I learned so much at my time with Apple from dealing with difficult customer and employee situations, to Root Cause Analysis and identifying ways to improve the business, to implementing changes that fundamentally change the way we conduct our day to day business. The management team is strong but they are stretched very thin and are not able to spend as much individual time with employees as they would like. The team overall is hardworking and talented and the most difficult part of the job is dealing with unreasonable customer requests. The most enjoyable part of the job is that we all have the ability to impact the lives of customers each and every day, and can help them improve their lives with technology - whether it be communicating with a loved one far away, managing your business with Apple solutions, or using our products to express your creativity.Exciting and constantly changing",0,3,5,0.0,0,5,0,0,0.0,0,1,5,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,0.03,0.785,0.185,0.0,0.0,1.0,0.5775
1606,2225,745,cmp-review-545dba7b732f6a0c,Apple,"I have learned a diverse set of competencies working at Apple in the past two and a half years. Since technology is always changing I am constantly dealing with ambiguity both customer facing and internally. What I've learned is how to reconstruct and improve my approach to customers and peers.
It is exciting to be able to watch people discover products through conversation and hands on knowledge. But it can be difficult to deal with the issues that arise when technology does not work. At Apple compassion is not just a thought, it is a practice. And, while some days are more difficult than others, I am always attempting to provide a better customer experience through meaningful interactions.
Apple is a place that allows you to realize what you are capable of and encourages your ideas and opinions. Through feedback and open communication with peers it is much easier to have a fun and developmental work space. I have fun every day because the people are what keep my work interesting.A culture that thrives on change despite ambiguity",0,4,5,1.0,1,5,0,0,0.0,0,0,4,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,4,0,4,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,0.026,0.819,0.154,0.0,0.0,1.0,0.564
1607,2226,746,cmp-review-2e8ec367fcf36ffa,Apple,Very challenging task can be in your plate any times and you have to come up with solution with in dead line. Lots project keeps you busy and constant change in work environment make worth while to go to work.easy going.,0,0,0,1.0,0,0,1,0,0.0,0,0,0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,4,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,0.091,0.781,0.129,0.0,0.0,0.0,0.019000000000000003
1608,2227,747,cmp-review-34f4cff1c7f6598a,Apple,"Great company to work for. Job security is there if you can handle how they handle scheduling, the mandatory 8-10 hours of overtime during product release times, the extremely high levels of stress, and changing your team leader every few months (I had 11 TMs in just under 3 years). If you're looking for a static schedule of Monday thru Friday, 8:00 am to 5:00 pm, keep looking. The schedules are bid on every six months, meaning your schedule WILL change every six months, and you may at some point be asked to move to a graveyard schedule time.Pros and cons to working here",0,3,5,0.0,0,5,0,0,1.0,0,0,1,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,4,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,0.046,0.882,0.072,0.0,0.0,1.0,0.513
1609,2228,748,cmp-review-1d78c4c4f067b886,Apple,"I think it depends on your goals, values and intelligence to determine whether or not you'd like working here. Theres a lot of compromise when it comes to their ethical standards, they talk big, but the general culture there is like their products…really expensive and don't actually add much value to the world. They pay well if you're in it for the money, but also load on the work and really take advantage of the employees if they're able to.Depends on what you're looking for",0,1,4,0.0,0,2,0,0,1.0,0,0,1,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,0.062,0.783,0.156,0.5,0.5,0.0,-0.203
1610,2229,749,cmp-review-d728bf1e46c32f42,Apple,Apple hires very smart and outgoing people so its always a pleasure to meet others that work for the company. Great place for team building.Sometimes long hours during launches and meeting. Dealing with customers can be extremely tiring. You leave work mentally and physically exhausted but its rewarding to help others.Fun place to work,0,2,5,0.0,0,5,0,0,0.0,0,0,2,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,3,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,0.046,0.693,0.261,0.0,0.0,1.0,0.6075
1611,2230,750,cmp-review-475a102b578fa92a,Apple,"Apple, is an amazing place to work. It is filled with fun, loving people who honestly care about the customer and getting them the right product for their needs. Management cares about your health and well being.This is an Amazing Place",0,5,5,0.0,0,5,0,0,1.0,0,0,5,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,5,0,5,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,0.0,0.558,0.442,0.0,0.0,1.0,0.721
1612,2231,751,cmp-review-d60f05eefd22f4f1,Apple,"Constantly learning and being supported, working with customers to find perfect solution, management is always there for support, and coworkers are essential tools to do my job.Supportive growing environment for learning.",0,3,4,0.0,0,4,0,0,0.0,0,0,3,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,4,0,3,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,0.0,0.672,0.328,0.0,0.5,0.5,0.41400000000000003
1613,2232,752,cmp-review-d03e24e17a907533,Apple,"I have gained many new skills since working at Apple Inc. and met so many friendly people from all over the world. Great staff, I have no complaints, I would recommend anyone who wants to work at a great place to apply at Apple Inc.Amazing place to work",1,5,5,0.0,0,5,0,1,1.0,0,0,5,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,5,0,5,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,0.084,0.631,0.286,0.0,0.0,1.0,0.601
1614,2233,753,cmp-review-740e5da45fe07883,Apple,"Working at Apple as a contractor was fun, I learned a lot. Most of which I cannot talk about. I met a lot of great people from many different backgrounds. I feel very cultured.It's Apple, it's on the cutting edge.",0,5,5,1.0,1,5,1,0,1.0,0,0,5,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,0.039,0.771,0.19,0.0,0.0,1.0,0.5755
1615,2234,754,cmp-review-d7fb8cc157f9be72,Apple,"Work for the experience, stay for the people. The culture of Apple is unmatched to other companies I have worked for. Their only flaw is communication with their corporate HR department.The People",0,5,5,0.0,0,5,0,0,0.0,0,0,5,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,4,0,4,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,0.042,0.958,0.0,0.0,0.0,1.0,0.479
1616,2235,759,cmp-review-474376acfe807152,Apple,I love apple retail the people are fun and I love helping people but I feel that the corporate is so much better than retail. The hardest part of the job is repairing relationships with people that may become very heated but the satisfaction of making their day really makes it very rewarding.Great Place to work Corporate is the place to be,0,3,5,0.0,0,5,0,1,0.0,0,0,4,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,5,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,0.0,0.756,0.244,0.0,0.0,1.0,0.622
1617,2236,760,cmp-review-48e3e782b204da7b,Apple,"I love my co-workers. They are the most interesting, hardworking group of people I have had the pleasure of working with. Every day is very fast paced, yet people are always willing to help me, when I have questions.Fast paced and fun environment",0,5,5,0.0,0,5,0,0,0.0,0,0,5,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,5,0,5,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,0.0,0.674,0.326,0.0,0.0,1.0,0.663
1618,2237,761,cmp-review-e140208d132ef0f2,Apple,"Apple was a great place to work. Culture was amazing, training was top notch. Customer interaction was great. Co-workers were great. Management was very motivational and encouraging. Learning new products was always exciting. Too many employees to really get noticed. Moving up in the company seemed impossible.Great work culture",0,5,5,0.0,0,5,0,0,1.0,0,0,5,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,5,0,5,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,0.0,0.623,0.377,0.0,0.0,1.0,0.6885
1619,2238,763,cmp-review-726179b175e167f2,Apple,"it was fun to work there on a day to day basis, the sales specialist are a fun group to work with they are friendly, management and back of house are the areas you need to worry about. other than that good companyit was ok",0,3,5,0.0,0,5,0,0,1.0,0,0,1,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,3,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,0.053,0.675,0.272,0.0,0.0,1.0,0.6095
1620,2239,764,cmp-review-a8cedfa226827080,Apple,"- Fast paced technical environment with great rewards
- Competitive income for students and professionals with future
- Fantastic benefit, great time off, flexible hours
- Cares about your educational progression, great reimbursement system.
- Great company to retire to, stock plan a must.
- Management knows how to talk to people, respectful, helpful. Managers want employees to succeed.One of the Best Companies to Work for in and out of School (Corporate)",1,5,4,1.0,1,5,0,1,1.0,0,0,5,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,5,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,0.0,0.537,0.463,0.0,0.0,1.0,0.7315
1621,2240,765,cmp-review-34c03821bf5a0db2,Apple,"Very open and lax job culture. However very hard to maintain a proper work life balance, as well as move up in the company. Advancement is more so a popularity contest, and raises are minimal at best.Lax culture with some issues",0,3,5,0.0,0,4,0,0,0.0,0,0,4,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,4,0,3,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,0.038,0.816,0.146,0.0,0.5,0.5,0.304
1622,2241,766,cmp-review-c5003bed6d72aeb4,Apple,"Keeping it short, this is a great company to work for, but it will take precedence over many things in your life. If you like people and socializing, this is not the place for you (at least the at-home positions).Convenient Place, Lonely at Times",0,2,5,1.0,0,5,0,0,0.0,0,1,4,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,4,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,0.066,0.815,0.118,0.0,0.0,1.0,0.5259999999999999
1623,2242,767,cmp-review-0403195054bb57e6,Apple,Apple is a great company to work for. The culture created at the store level is one that is supportive and challenging. The management understands the demands placed on the workers so there is always someone in your corner.Fun and Challenging,0,3,3,0.0,0,5,0,0,0.0,0,0,5,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,5,0,4,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,0.0,0.753,0.247,0.0,0.0,1.0,0.6234999999999999
1624,2243,768,cmp-review-5ea89e145c85c132,Apple,My co-workers make a fun working environment. days are very fulfilling and exciting. management is great. hardest part is stayin awake sometimes as it is a night shiftGood workplace,0,4,3,0.0,0,4,0,0,0.0,0,0,3,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,4,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,0.0,0.688,0.312,0.0,0.5,0.5,0.406
1625,2244,769,cmp-review-775b65f565f19143,Apple,"I loved working with Apple! Every day was something different in the retail store -- that made it fun and never routine! I learned tons of information about Apple and how they choose to operate -- from launch tactics, to BOH strategies, to visual merchandising, and customer relations. Apple is the best of the best and it was an honor to give them 4 years of my services. The most enjoyable part of the retail store is the Product Launches!!!A fun, exciting, and forever changing work environment!",0,5,5,0.0,0,5,0,0,1.0,0,0,5,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,5,0,5,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,0.0,0.719,0.281,0.0,0.0,1.0,0.6405000000000001
1626,2245,770,cmp-review-9f29a02727b8ffef,Apple,"You must have political savvy if you want to move up in the organization, you are not judged or evaluated by results you are ranked on how well you conform to the companies hierarchy and culture.

You can excel in your goal attainment but the leadership doesn't like you socially, you career path is limited.

They offer great benefits and work life balance, and people are friendly.

Best part of the Job was introducing customers to new technology.

Learned that business is political and nice guys truly do finish last at let at Apple. If this is how business is done then I'll remain on a path that allows me to treat people with dignity and respect and let's me sleep at night.Politcal Savvy a Must",0,5,4,1.0,0,2,0,0,1.0,0,1,2,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,3,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,0.032,0.698,0.271,0.5,0.5,0.0,-0.1305
1627,2246,771,cmp-review-5ad32217d2822ef0,Apple,"The main asset of this hospital is growing knowledge. The surgeon at this is the sole owner of hospital and he was very encouraging when it comes to the profession. As a chief physical therapist, I was given full freedom to contact him at any time regarding treatment of patients. He used to discuss about every patient before and after surgery which helped me sharpen my knowledge and perform the best.
Hospital was providing very good facilities to every patient. Spacious physical therapy department with very good equipment.
Hospital culture was very flexible and friendly.
Hardest part of job was 'pay'. Payment was not impressive.Enhancing knowledge and corporate culture",0,4,3,0.0,1,4,0,0,1.0,0,0,4,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,4,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1,0.0,0.776,0.224,0.0,0.5,0.5,0.362
1628,2247,772,cmp-review-d12ebb8a1ef7765e,Apple,"- Managed localization at AppleCare
- Great co-workers to work withlocalization manager at apple",0,4,3,1.0,0,3,0,0,1.0,0,1,3,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,3,0,3,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1,0.0,0.728,0.272,0.0,1.0,0.0,0.136
1629,2248,773,cmp-review-2c5204430f36ed0a,Apple,"Apple is an awesome company for anyone to work at! They focus so much on the employee and customer experience and work hard at maintaining the high level of performance from everyone in the company as well as the culture. As part of Apple, your voice has equal impact as every other team member and feedback is valued. They pay very well and have a lot of awesome benefits!Excellent!",0,5,5,0.0,0,5,0,0,1.0,0,0,5,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,5,0,5,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1,0.035,0.763,0.202,0.0,0.0,1.0,0.5835
1630,2249,776,cmp-review-2a7f223eb84f5040,Apple,"Logging in, chatting with co workers, receiving fun chats and messages. Management appraisal and coaching, Self Guided Training, Speaking with customers from all different ethnicicities Hardest part of the job is sometimes know when to end a call or escalate to a superior. The most enjoyable part is the job opportunity itself.Jabber chat",0,5,5,0.0,0,5,0,0,0.0,0,0,5,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,5,0,5,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1,0.0,0.786,0.214,0.0,0.0,1.0,0.607
